TESTEMUNHO,Amostra,Acanthoica spp.,B. bigelowii,C. cristatus,C. cristatus HET,C.telesmus,C. simplex,Ceratolithus spp.,Ceratolithus TOTAL,C. quadriperforatus (>8µm),C. leptoporus G (>5µm),C. leptoporus M (5<x<8),C. leptoporus P (<5µm),Calcididcus spp.,Calcidiscus TOTAL,C. murrayi,C. brasiliensis,Calciosolenia spp.,Calciosolenia TOTAL,C. pel. pelagicus,C. pelagicus braarudii,C. pelagicus,Coccolithus TOTAL,C. binodata,C. mediterranae,Coronosphaera spp.,Coronosphaera TOTAL,D. tubifera,E. huxleyi G,E. huxleyi M,E. huxleyi P,E. huxleyi spp.,E. huxleyi TOTAL,F. profunda,G.oceanica G,G. oceanica M,G. oceanica fechada,G. oceanica INTER,G. oceanica P,G. paralela G,G. paralela M,G.carib G,G. carib M,G. carib aberta,G. carib INTER,G. carib P,G. muellerae,G. ericsonii,G. sinuosa 1,G. sinuosa 2,G. sinuosa spp.,G. sinuosa TOTAL,G. aperta 1,G. aperta 2,G. aperta spp.,G. aperta TOTAL,Geph. spp. G,Geph. spp. M,Geph. spp. P,Gephyrocapsa P,Gephyrocapsa M,Gephyrocapsa G,Gephyrocapsa Total,Hayaster spp.,H. carteri,H. hyalina,H. wallichii,H. inversa,H. pavimentum,H. sellii,Helicosphaera spp.,Helicosphaera TOTAL,H. macroporus,Neosphaera spp,Oolithotus spp.,P. discopora,P.indoceanica,P.syracusana,P. multipora,P. japonica,P.jonesii,P. messinae,Pontosphaera spp.,Pontosphaera TOTAL,P. lacunosa,P. ovata,Pseudoemiliania TOTAL,R. minuta,R. minutula,R. producta,Reticulofenestra spp. (>5µm),Reticulofenestra spp.(<5µm),Reticulofenestra TOTAL,R. clavigera,R. stylifera,Rhabd. spp.,Rhabdosphaera TOTAL,S. recta,S. apsteinii,S. porosa,Scyphosphaera spp.,Scyphosphaera TOTAL,S. hystrica,S. anthos,S. pulchra,S. lamina,Syrac. spp.,Syracosphaera TOTAL,T. quadrilaminata,T. saxea,T. heimii,Thorac. spp.,Thoracosphaera TOTAL,T. saxea (frag.),T. heimii (frag.),U. irregularis,U. tenuis,Umbellosphaera spp.,Umbellosphaera TOTAL,U.sibogae,U. foliosa,U. jafari,U. hulburtiana,Umbilicosphaera spp.,Umbilicosphaera TOTAL,PMP,TOTAL
KF-18,951,0,0,0.25,0,0,0,0,0.25,0,0.75,0,0.25,0,1,0,0.25,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,25.370000000000001,0,14.93,0,0,0.75,0,0,0,20.649999999999999,0,0,19.149999999999999,0,1.74,0,0,0.5,0.5,0,0,3.73,3.73,0,0.75,3.23,29.100000000000001,36.32,0,65.420000000000002,0,0,0.75,0,0,0,0,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.25,1.74,0,0,1.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.25,4.2300000000000004,100
KF-18,956,0,0,0,0,0,0,0,0,0,0,0,0.28999999999999998,0,0.28999999999999998,0,0,0,0,0,0.28999999999999998,0,0.28999999999999998,0,0,0,0,0,0,0,0,0,0,10.56,0.28999999999999998,21.41,0,0,4.9900000000000002,0,0.28999999999999998,0,5.8700000000000001,0,0,5.8700000000000001,0.58999999999999997,0,0,0,0,0,0,0,0,0,0.28999999999999998,14.08,26.390000000000001,37.240000000000002,42.229999999999997,0.58999999999999997,80.060000000000002,0,0,0.28999999999999998,0,0,0,0,1.1699999999999999,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28999999999999998,0.28999999999999998,1.47,0,0,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5700000000000003,100
KF-18,961,0,0,0.26000000000000001,0,0,0,0,0.26000000000000001,0,0.52000000000000002,0,0.52000000000000002,0,1.04,0,0,0,0,0.52000000000000002,0,0.52000000000000002,1.04,0,0,0,0,0,0,0,0,0.52000000000000002,0.52000000000000002,18.699999999999999,0.26000000000000001,12.210000000000001,0,0,1.04,0,0,0,33.509999999999998,0,0,18.18,0,1.3,0,0,0.52000000000000002,0.52000000000000002,0,0,1.5600000000000001,1.5600000000000001,0,2.0800000000000001,3.1200000000000001,25.710000000000001,47.789999999999999,0.26000000000000001,73.769999999999996,0,0.26000000000000001,0.52000000000000002,0,0,0,0,0,0.78000000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26000000000000001,0,0,0,0,0.26000000000000001,0,0,0,0,0,0,0,0,0,0,0,0.78000000000000003,0,0,0.78000000000000003,0,0,0,0,0,0,0,0,0,0,0,0.78000000000000003,0,0,0,0,0.78000000000000003,2.0800000000000001,100
KF-18,966,0,0,0,0,0,0,0,0,0,0,0,1.3600000000000001,0,1.3600000000000001,0,0.27000000000000002,0,0.27000000000000002,0.81999999999999995,0,0.54000000000000004,1.3600000000000001,0,0,0,0,0,0,0,0,0,0,17.120000000000001,0.27000000000000002,30.43,0,0,4.0800000000000001,0,0,0,17.93,0,0,10.33,0,0.81999999999999995,0,0,0.27000000000000002,0.27000000000000002,0,0,3.2599999999999998,3.2599999999999998,0,2.4500000000000002,3.2599999999999998,22.010000000000002,50.82,0.27000000000000002,73.099999999999994,0,0,0,0,0,0,0,0.27000000000000002,0.27000000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27000000000000002,0,0,0,0.27000000000000002,0.54000000000000004,4.6200000000000001,0,0,4.6200000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27000000000000002,0,0,0,0,0.27000000000000002,1.0900000000000001,100
KF-18,971,0,0,0,0,0,0,0,0,0,0.48999999999999999,0,0.48999999999999999,0,0.98999999999999999,0,0.48999999999999999,0,0.48999999999999999,0,0,0.98999999999999999,0.98999999999999999,0,0,0,0,0,0,0,0,0,0,10.369999999999999,0,10.119999999999999,0,0,0.25,0,0,0,41.229999999999997,0,0,9.3800000000000008,0.48999999999999999,2.4700000000000002,0,0,0,0,0,0,1.98,1.98,0,9.3800000000000008,6.9100000000000001,20.989999999999998,61.229999999999997,0,82.219999999999999,0,0.73999999999999999,0,0,0,0,0,0.25,0.98999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23,0,0,1.23,0,0,0,0,0,0,0,0.25,0,0,0.25,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0,2.2200000000000002,100
KF-18,976,0,0,0,0,0,0,0,0,0,0.85999999999999999,0,2.8799999999999999,0,3.75,0,0.28999999999999998,0,0.28999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8000000000000007,0,16.710000000000001,0,0,8.6500000000000004,0,0,0,18.440000000000001,0,0,18.73,0.28999999999999998,1.73,0,0,0,0,0,0,1.1499999999999999,1.1499999999999999,0,6.3399999999999999,5.4800000000000004,35.729999999999997,41.789999999999999,0,77.519999999999996,0,0.28999999999999998,0.57999999999999996,0,0,0,0,0,0.85999999999999999,0,0,0,0,0,0,0,0,0,0,0.28999999999999998,0.28999999999999998,0,0,0,0,0,0,0,0.28999999999999998,0.28999999999999998,2.02,0,0,2.02,0,0,0,0,0,0,0,0.28999999999999998,0,0,0.28999999999999998,0,0.28999999999999998,0,0,0.28999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,4.6100000000000003,100
KF-18,981,0,0,0,0,0,0,0,0,0,0.57999999999999996,0,0.57999999999999996,0,1.1699999999999999,0,0.57999999999999996,0,0.57999999999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4499999999999993,1.1699999999999999,33.240000000000002,0,0,6.1200000000000001,0,0,0,11.66,0,0,5.8300000000000001,0,0,0,0,0,0,0,0,0.28999999999999998,0.28999999999999998,0,9.0399999999999991,16.329999999999998,28.57,53.939999999999998,1.1699999999999999,83.670000000000002,0,0,0,0,0,0,0,0.28999999999999998,0.28999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,1.75,1.46,0,0,1.46,0,0,0,0,0,0,0,0.28999999999999998,0,0,0.28999999999999998,0,0,0,0,0,0,0,0.28999999999999998,0,0,0.28999999999999998,0.28999999999999998,0,0,0,0.28999999999999998,0.57999999999999996,1.46,100
KF-18,986,0,0,0,0,0,0,0,0,0,0.23999999999999999,0,1.4199999999999999,0,1.6499999999999999,0,0.70999999999999996,0,0.70999999999999996,0.46999999999999997,0.23999999999999999,0,0.70999999999999996,0,0,0,0,0,0,0,0,0,0,13.210000000000001,0,31.129999999999999,0,0,3.54,0,0,0,16.039999999999999,0,0,13.44,0,1.6499999999999999,0,0,0.46999999999999997,0.46999999999999997,0,0,5.4199999999999999,5.4199999999999999,0,2.8300000000000001,2.1200000000000001,26.649999999999999,50,0,76.650000000000006,0,1.6499999999999999,0.23999999999999999,0,0,0,0,0.23999999999999999,2.1200000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70999999999999996,0,0.70999999999999996,0,0,1.4199999999999999,2.3599999999999999,0,0,2.3599999999999999,0,0,0,0,0,0,0,0.23999999999999999,0,0,0.23999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93999999999999995,100
KF-18,991,0,0,0,0,0,0,0,0,0,0.54000000000000004,0,0.54000000000000004,0,1.0800000000000001,0,0,0,0,0,0,0.54000000000000004,0.54000000000000004,0,0,0,0,0,0,0,0,0,0,15.359999999999999,0,6.2000000000000002,0,0,0,0,0,0.27000000000000002,36.659999999999997,0,0,5.6600000000000001,0.81000000000000005,1.6200000000000001,0,0,1.6200000000000001,1.6200000000000001,0,0,2.1600000000000001,2.1600000000000001,0,10.51,11.859999999999999,22.91,54.18,0.27000000000000002,77.359999999999999,0,0.27000000000000002,0.81000000000000005,0,0,0,0,0.27000000000000002,1.3500000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27000000000000002,0,0,0.27000000000000002,0.54000000000000004,0,0,0.54000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54000000000000004,0,0,0,0.81000000000000005,1.3500000000000001,2.1600000000000001,100
KF-18,996,0,0,0,0,0,0,0,0,0,0.73999999999999999,0,1.24,0,1.98,0,0.73999999999999999,0,0.73999999999999999,0.25,0,0.25,0.5,0,0,0,0,0,0,0,0,0,0,10.640000000000001,0,15.59,0,0,0.73999999999999999,0,0,0,32.670000000000002,0,0,23.27,0,0.73999999999999999,0,0,0,0,0,0,1.49,1.49,0,2.7200000000000002,3.71,29.949999999999999,50.990000000000002,0,80.939999999999998,0,0.5,0.25,0.25,0,0,0,0.25,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73999999999999999,0,0,0.73999999999999999,0,0,0,0,0,0,0,0.25,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,1.73,0,0,0,0,1.73,1.24,100
KF-18,1001,0,0,0,0,0,0,0,0,0,2.04,0,0.51000000000000001,0,2.5499999999999998,0,0,0,0,0,0.77000000000000002,0.77000000000000002,1.53,0,0,0,0,0,0,0,0,0,0,17.859999999999999,0,17.600000000000001,0,0,0.51000000000000001,0,0,0,27.300000000000001,0,0,21.170000000000002,0,0,0,0,0.26000000000000001,0.26000000000000001,0,0,0.77000000000000002,0.77000000000000002,0,1.79,2.8100000000000001,25.510000000000002,46.68,0,72.189999999999998,0,0.51000000000000001,0,0,0,0,0,0.26000000000000001,0.77000000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26000000000000001,0,0,0,0,0.26000000000000001,1.28,0,0,1.28,0,0,0,0,0,0,0,0,0,0.26000000000000001,0.26000000000000001,0,0,0,0,0,0,0,0,0,0,0,0.77000000000000002,0,0,0,0,0.77000000000000002,2.5499999999999998,100
KF-18,1006,0,0,0,0,0,0,0,0,0,0.56999999999999995,0,0.28000000000000003,0,0.84999999999999998,0.28000000000000003,0,0,0.28000000000000003,0,0.28000000000000003,0.84999999999999998,1.1299999999999999,0,0,0,0,0,0,0,0,0,0,5.0999999999999996,0.28000000000000003,39.659999999999997,0,0,1.98,0,0,0,6.7999999999999998,0,0,7.6500000000000004,0,0.28000000000000003,0,0,0,0,0,0,0,0,0,21.530000000000001,10.199999999999999,20.109999999999999,67.989999999999995,0.28000000000000003,88.390000000000001,0,0.56999999999999995,0,0,0,0,0,0.28000000000000003,0.84999999999999998,0,0,0,0,0,0,0,0,0,0,0.28000000000000003,0.28000000000000003,0,0,0,0,0,0,0,0,0,1.1299999999999999,0,0,1.1299999999999999,0,0,0,0,0,0,0,0.56999999999999995,0,0,0.56999999999999995,0,0,0,0,0,0,0,0,0,0,0,0.28000000000000003,0,0,0,0,0.28000000000000003,1.1299999999999999,100
KF-18,1011,0,0,0,0,0,0,0,0,0,0,0,1.3300000000000001,0,1.3300000000000001,0,0,0,0,0.27000000000000002,0,0.53000000000000003,0.80000000000000004,0,0,0,0,0,0,0,0,0,0,9.5500000000000007,0.27000000000000002,14.59,0,0,8.2200000000000006,0,0,0.27000000000000002,20.420000000000002,0,0,21.489999999999998,0.27000000000000002,0.27000000000000002,0,0,0.27000000000000002,0.27000000000000002,0,0,0.53000000000000003,0.53000000000000003,0,4.5099999999999998,5.8399999999999999,36.600000000000001,39.789999999999999,0.53000000000000003,76.920000000000002,0,1.8600000000000001,0.53000000000000003,0,0,0,0,0.27000000000000002,2.6499999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0.27000000000000002,0,0.27000000000000002,0.27000000000000002,0,0.27000000000000002,0,0,0.53000000000000003,2.6499999999999999,0,0,2.6499999999999999,0,0,0,0,0,0,0,0.27000000000000002,0,0,0.27000000000000002,0,0,0,0,0,0,0,0,0,0,0,1.3300000000000001,0,0,0,0,1.3300000000000001,3.71,100
KF-18,1016,0,0,0,0,0,0,0,0,0,0,0,2.0899999999999999,0,2.0899999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6600000000000001,0,33.43,0,0,6.8700000000000001,0,0,0,6.8700000000000001,0,0,3.8799999999999999,0.29999999999999999,0,0,0,0,0,0,0,0.29999999999999999,0.29999999999999999,0,8.6600000000000001,20.300000000000001,31.34,49.25,0,80.599999999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79,1.79,1.1899999999999999,0,0,1.1899999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.90000000000000002,0,0,0,0,0.90000000000000002,4.7800000000000002,100
KF-18,1021,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0.22,0,0.66000000000000003,0,0.66000000000000003,0,0,0.44,0.44,0,0,0,0,0,0,0,0,0,0,14.220000000000001,0,27.57,0,0,3.2799999999999998,0,0,0,27.789999999999999,0,0,9.1899999999999995,0.44,0.44,0,0,0.44,0.44,0,0,2.1899999999999999,2.1899999999999999,0,3.5,4.1600000000000001,19.690000000000001,59.299999999999997,0,78.989999999999995,0,0.22,0,0.44,0,0,0,0,0.66000000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3100000000000001,0.66000000000000003,0,0,0.66000000000000003,2.6299999999999999,1.3100000000000001,0,0,1.3100000000000001,0,0,0,0,0,0,0,0.44,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,100
KF-18,1026,0,0,0,0,0,0,0,0,0,0.58999999999999997,0,0,0,0.58999999999999997,0,0.58999999999999997,0,0.58999999999999997,0,0.20000000000000001,0.20000000000000001,0.40000000000000002,0,0,0,0,0,0,0,0,0,0,11.49,1.3899999999999999,26.34,0,0,0.58999999999999997,0,0,0,16.239999999999998,0,0,7.1299999999999999,0.20000000000000001,1.5800000000000001,0,0,0,0,0,0,0.98999999999999999,0.98999999999999999,0,22.379999999999999,6.5300000000000002,16.829999999999998,65.150000000000006,1.3899999999999999,83.370000000000005,0,0,0.20000000000000001,0,0,0.20000000000000001,0,0,0.40000000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79000000000000004,0.79000000000000004,1.78,0,0,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40000000000000002,0,0,0,0.20000000000000001,0.58999999999999997,0,100
KF-18,1031,0,0,0,0,0,0,0,0,0,0.72999999999999998,0,0.48999999999999999,0,1.21,0,0.23999999999999999,0,0.23999999999999999,0,0,0.23999999999999999,0.23999999999999999,0,0,0,0,0,0,0,0,0,0,2.6699999999999999,0.23999999999999999,15.289999999999999,0,0,0.48999999999999999,0,0,0,51.210000000000001,0,0,9.2200000000000006,0,0,0,0,0.48999999999999999,0.48999999999999999,0,0,0.48999999999999999,0.48999999999999999,0,8.5,4.6100000000000003,15.289999999999999,75,0.23999999999999999,90.530000000000001,0,0.72999999999999998,0.72999999999999998,0,0,0,0,0,1.46,0,0,0,0,0,0,0.23999999999999999,0,0,0,0,0.23999999999999999,0,0,0,0,0,0,0,0,0,0.72999999999999998,0,0,0.72999999999999998,0,0,0,0,0,0,0,0,0,0.48999999999999999,0.48999999999999999,0,0,0,0,0,0,0,0,0,0,0,0.96999999999999997,0,0,0,0.48999999999999999,1.46,0.72999999999999998,100
KF-18,1036,0,0,0,0,0,0,0,0,0,0.22,0,0.22,0,0.44,0,0.44,0,0.44,0,0,0.44,0.44,0,0,0,0,0,0,0,0,0,0,14.039999999999999,0.22,20.18,0,0,1.1000000000000001,0,0,0,27.41,0,0,20.609999999999999,0,0.88,0,0,0.22,0.22,0,0,2.6299999999999999,2.6299999999999999,0,2.1899999999999999,4.3899999999999997,29.82,49.780000000000001,0.22,79.819999999999993,0,0.22,0,0,0,0,0,0.22,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66000000000000003,0,0,0,0,0.66000000000000003,0,0.22,0,0.22,0,0,0,0,0,0,0,0.88,0,0.22,1.1000000000000001,0,0,0,0,0,0,0,0,0,0,0,0.66000000000000003,0.44,0,0,0,1.1000000000000001,1.3200000000000001,100
KF-18,1041,0,0,0,0,0,0,0,0,0,1.51,0,0,0,1.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.949999999999999,0.85999999999999999,37.93,0,0,17.239999999999998,0,0,0.22,5.5999999999999996,0,0,10.130000000000001,1.0800000000000001,0.65000000000000002,0,0,0.22,0.22,0,0,1.9399999999999999,1.9399999999999999,0,0,3.4500000000000002,33.619999999999997,44.609999999999999,1.0800000000000001,79.310000000000002,0,0.85999999999999999,0,0,0,0,0,0,0.85999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0.22,1.29,0,0,1.29,0,0,0,0,0,0,0,0.65000000000000002,0,0,0.65000000000000002,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0,0.22,0,100
KF-18,1046,0,0,0,0,0,0,0,0,0,0.96999999999999997,0,0.23999999999999999,0,1.21,0,0.72999999999999998,0,0.72999999999999998,0,0,0.23999999999999999,0.23999999999999999,0,0,0,0,0,0,0,0,0,0,14.289999999999999,0,20.579999999999998,0,0,1.45,0,0,0,36.799999999999997,0,0,17.920000000000002,0.23999999999999999,0,0,0,0,0,0,0,0.72999999999999998,0.72999999999999998,0,1.21,0.72999999999999998,20.82,58.840000000000003,0,79.659999999999997,0,0.23999999999999999,0.72999999999999998,0,0,0,0,0.47999999999999998,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9399999999999999,0,0,1.9399999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47999999999999998,0,0,0,0,0.47999999999999998,0,100
KF-18,1051,0,0,0,0,0,0,0,0,0,0,0,0.23000000000000001,0,0.23000000000000001,0,0,0,0,0,0,0.23000000000000001,0.23000000000000001,0,0,0,0,0,0,0,0,0,0,4.9699999999999998,0,47.399999999999999,0,0,2.48,0,0,0,8.3499999999999996,0,0,5.8700000000000001,0,0.23000000000000001,0,0,0,0,0,0,0.68000000000000005,0.68000000000000005,0,13.32,11.74,20.989999999999998,69.069999999999993,0,90.069999999999993,0,0.68000000000000005,0.23000000000000001,0,0,0,0,0,0.90000000000000002,0,0,0,0,0,0,0,0,0,0,0.23000000000000001,0.23000000000000001,0,0,0,0,0,0,0,0,0,1.1299999999999999,0,0.23000000000000001,1.3500000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45000000000000001,0,0,0,0,0.45000000000000001,1.5800000000000001,100
KF-18,1056,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0.22,0,0,0,0,0,0,2.3999999999999999,2.3999999999999999,0,0,0,0,0,0,0,0,0,0,12.23,0.44,21.399999999999999,0,0,2.1800000000000002,0,0,0,20.09,0,0,17.030000000000001,1.3100000000000001,0,0,0,0,0,0,0,0.44,0.44,0,10.699999999999999,8.0800000000000001,27.73,53.490000000000002,0.44,81.659999999999997,0,0,0,0,0,0,0,0.44,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66000000000000003,0,0.66000000000000003,0,0.22,1.53,1.3100000000000001,0,0,1.3100000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,100
KF-18,1061,0,0,0.23000000000000001,0,0,0,0,0.23000000000000001,0,0,0,1.1399999999999999,0,1.1399999999999999,0,0.46000000000000002,0,0.46000000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.79,0.91000000000000003,19.859999999999999,0,0,5.4800000000000004,0,0,0.91000000000000003,25.800000000000001,0,0,17.809999999999999,1.6000000000000001,0.23000000000000001,0,0,0.46000000000000002,0.46000000000000002,0,0,0.91000000000000003,0.91000000000000003,0,5.25,5.25,30.140000000000001,52.509999999999998,1.8300000000000001,84.469999999999999,0,0.23000000000000001,0.23000000000000001,0,0,0,0,0.68000000000000005,1.1399999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46000000000000002,0.91000000000000003,0,0,0.23000000000000001,1.6000000000000001,1.1399999999999999,0,0,1.1399999999999999,0,0,0,0,0,0,0,0.46000000000000002,0,0,0.46000000000000002,0,0,0,0,0,0,0,0,0,0,0,0.23000000000000001,0,0,0,0,0.23000000000000001,4.3399999999999999,100
KF-18,1066,0,0,0,0,0,0,0,0,0,0.48999999999999999,0,0.23999999999999999,0,0.72999999999999998,0,0.23999999999999999,0,0.23999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5199999999999996,0,24.82,0,0,1.22,0,0,0,36.25,0,0,18.25,0.23999999999999999,0.23999999999999999,0,0,0,0,0,0,0.72999999999999998,0.72999999999999998,0,2.6800000000000002,2.1899999999999999,22.629999999999999,63.990000000000002,0,86.620000000000005,0,0.48999999999999999,0.72999999999999998,0,0,0.23999999999999999,0,0,1.46,0,0,0,0,0,0,0,0,0,0,0.23999999999999999,0.23999999999999999,0,0,0,0,0,0,0,0,0,1.22,0,0,1.22,0,0,0,0,0,0,0,0.23999999999999999,0,0,0.23999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72999999999999998,100
KF-18,1071,0,0,0.20999999999999999,0,0,0,0,0.20999999999999999,0,0.40999999999999998,0,0.20999999999999999,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.52,1.23,41.979999999999997,0,0,14.199999999999999,0,0,0.20999999999999999,11.73,0,0,9.4700000000000006,0.62,0,0,0,0.20999999999999999,0.20999999999999999,0,0,1.8500000000000001,1.8500000000000001,0,0,0.40999999999999998,26.129999999999999,54.32,1.4399999999999999,81.890000000000001,0,1.4399999999999999,0.40999999999999998,0,0,0,0,0,1.8500000000000001,0,0,0,0,0,0,0,0.20999999999999999,0,0,0.20999999999999999,0.40999999999999998,0,0,0,0,0,0,0,0,0,3.0899999999999999,0,0,3.0899999999999999,0,0,0,0,0,0,0,0.40999999999999998,0,0,0.40999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
KF-18,1076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1200000000000001,0,46.75,0,0,8.6699999999999999,0,0,0,21.670000000000002,0,0,9.2899999999999991,0,0,0,0,0,0,0,0,0.93000000000000005,0.93000000000000005,0,0,0,18.890000000000001,68.420000000000002,0,87.310000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55,0,0.31,1.8600000000000001,0,0,0,0,0,0,0,0.93000000000000005,0,0,0.93000000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.79,100
KF-18,1081,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.25,0,0.25,0,0.25,0,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,11.41,0,20.350000000000001,0,0,1.49,0,0,0,38.210000000000001,0,0,19.350000000000001,0.25,0.25,0,0,0,0,0,0,0.73999999999999999,0.73999999999999999,0,2.73,1.74,23.57,61.539999999999999,0,85.109999999999999,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98999999999999999,0,0.25,1.24,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.25,0.73999999999999999,100
KF-18,1086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.280000000000001,0.68000000000000005,28.93,0,0,0.91000000000000003,0,0,0.23000000000000001,13.67,0,0,4.5599999999999996,1.1399999999999999,0.23000000000000001,0,0,0,0,0,0,0,0,0.46000000000000002,16.859999999999999,5.0099999999999998,10.710000000000001,60.590000000000003,1.3700000000000001,72.670000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68000000000000005,0,0.23000000000000001,0,0,0.91000000000000003,0,0,0,0,0,0,0,0,0,0,0,0.23000000000000001,0,0,0.23000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23000000000000001,0.23000000000000001,0.68000000000000005,100
KF-18,1091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4299999999999997,0,19.300000000000001,0,0,0,0,0,0,47.469999999999999,0,0,3.48,0,1.8999999999999999,0,0,0.32000000000000001,0.32000000000000001,0,0,1.27,1.27,0,11.710000000000001,6.0099999999999998,12.970000000000001,78.480000000000004,0,91.459999999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32000000000000001,0,0,0,0,0.32000000000000001,0.63,0.63,0,1.27,0,0,0,0,0,0,0,0,0,0.32000000000000001,0.32000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2200000000000002,100
